BrandName,Details,Sizes,MRP,SellPrice,Discount,Category,Colour
van heusen,solid polyester v neck womens top,"Size:Medium,Small,X-Large,X-Small",1699,999,41,Westernwear-Women,red
zink london,printed viscose blend square neck womens dress,"Size:Large,Medium,Small,X-Large",3199,1919,40,Westernwear-Women,mustard
life,printed cotton slub round neck womens regular top,"Size:Large,Medium,Small,X-Large,X-Small",899,449,50,Westernwear-Women,blue
rare,printed georgette off shoulder womens blouson top,"Size:Large,Medium,Small,X-Large",999,499,50,Westernwear-Women,navy
zink london,floral polyester round neck womens straight top,"Size:Large,Medium,Small,X-Large,X-Small",1399,839,40,Westernwear-Women,blue
life,checks cotton blend collar neck womens regular top,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,50,Westernwear-Women,black
fratini,solid cotton round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,XX-Large",799,399,50,Westernwear-Women,teal
latin quarters,dyed v-neck cotton womens regular dress,"Size:S,M,L,XL,XX-Large",2499,1249,50,Westernwear-Women,maroon
life,regular fit regular length cotton lycra womens jeans,"Size:26,28,30,32,34,36",1299,649,50,Westernwear-Women,ice
life,solid cotton blend wide neck womens regular top,"Size:Large,Medium,X-Large,X-Small",1299,649,50,Westernwear-Women,mid stone
life,printed jersey round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",599,299,50,Westernwear-Women,natural
rare,solid polyester blend womens regular top,"Size:Large,Medium,Small,X-Large",1499,674,55,Westernwear-Women,peach
life,womens cotton lycra solid capri tights,"Size:28,30,32",799,399,50,Westernwear-Women,black
zink z,solid polyester off shoulder womens dress,"Size:Large,Medium,Small,X-Large,X-Small",,2299,0,Westernwear-Women,pink
cover story,solid cotton round neck womens regular dress,"Size:Large,Medium,Small,X-Large,X-Small",2890,1734,40,Westernwear-Women,pink
fratini,regular fit regular length cotton blend womens jeans,"Size:26,28,30,32,34,36",1299,649,50,Westernwear-Women,mid stone
fratini,solid v-neck jersey womens t-shirt,"Size:Large,Medium,Small,X-Large,XX-Large",599,299,50,Westernwear-Women,red
zink z,solid cotton hood womens dress,"Size:Large,Medium,Small,X-Large,X-Small",,1799,0,Westernwear-Women,white
life,skinny fit regular length cotton lycra womens jeans,"Size:26,28,30,32,34,36",999,499,50,Westernwear-Women,mid stone
rare,floral rayon round neck womens regular top,"Size:Large,Medium,Small,X-Large",1499,599,60,Westernwear-Women,black
infuse,floral v neck rayon womens dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1299,649,50,Westernwear-Women,light blue
infuse,embroidered cotton round neck womens regular fit t-shirt,"Size:Large,Medium,Small,X-Small",499,199,60,Westernwear-Women,purple
kraus,mom fit ankle length cotton womens jeans,"Size:28,30,32,34,36",1795,1615,10,Westernwear-Women,black
kraus,wide fit ankle length cotton womens jeans,"Size:28,30,32,34,36",1695,1525,10,Westernwear-Women,blue
allen solly,solid polyester regular fit womens trousers,"Size:26,28,30,32,34,36",1999,1599,20,Westernwear-Women,black
zink london,tie and dye polyester square neck womens dress,"Size:X-Large,XX-Large",2499,1499,40,Westernwear-Women,pink
latin quarters,solid polyester womens casual wear jacket,"Size:S,M",2999,1499,50,Westernwear-Women,gold
kraus,heavy wash cotton slim fit womens jeans,"Size:28,30,32,34,36",1895,1705,10,Westernwear-Women,light blue
van heusen,solid polyester round neck womens dress,"Size:Large,Medium,Small,X-Large,X-Small",3499,1499,57,Westernwear-Women,yellow
zink london,floral polyester round neck womens straight top,"Size:Large,Medium,Small,X-Large",1499,899,40,Westernwear-Women,pink
and,solid round neck polyester womens straight top,"Size:8,10,12,14",2699,2159,20,Westernwear-Women,black
and,floral square neck polyester womens flared gown,"Size:8,10,12,14,16",3499,2799,20,Westernwear-Women,sage
zink london,solid sweetheart neck viscose blend womens a-line dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2499,1499,40,Westernwear-Women,yellow
life,printed cotton lycra round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",699,349,50,Westernwear-Women,pink
and,solid polyester v neck womens regular top,"Size:8,10,12,14,16,18",1899,1519,20,Westernwear-Women,wine
fratini,printed polyester v-neck womens a-line dress,"Size:Large,Medium,Small,X-Large,XX-Large",,2299,0,Westernwear-Women,grey
life,embroidered viscose blend round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",899,449,50,Westernwear-Women,white
stop,printed regular neck cotton womens formal shirt,"Size:Large,Medium,Small,X-Large,XX-Large",799,399,50,Westernwear-Women,white
fratini,printed collar polyester womens regular top,"Size:Large,Medium,Small,X-Large,XX-Large",1299,649,50,Westernwear-Women,off white
life,printed band collar polyester womens woven top,"Size:Large,Medium,Small,X-Large,X-Small",999,499,50,Westernwear-Women,lilac
only,solid polyester viscose round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",1299,779,40,Westernwear-Women,green
zink london,solid cotton square neck womens dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2599,1559,40,Westernwear-Women,orange
zink london,floral polyester round neck womens dress,"Size:Large,Medium,Small,X-Large",2999,1799,40,Westernwear-Women,off white
zink london,printed cotton round neck womens t-shirt,"Size:Large,Small",1299,399,69,Westernwear-Women,black
fratini,printed polyester round neck womens a-line dress,"Size:Error Size,Large,Medium,Small,X-Large,XX-Large",1999,999,50,Westernwear-Women,off white
rare,floral polyester off shoulder womens regular top,"Size:Large,Medium,Small",999,499,50,Westernwear-Women,black
kraus,skinny fit ankle length cotton blend womens jeans,"Size:28,30,32,36,38",1695,847,50,Westernwear-Women,blue
pepe,checks viscose blend round neck womens casual shirt,"Size:Large,Medium,Small,X-Large",1599,959,40,Westernwear-Women,lime green
kraus,clean look cotton wide fit womens jeans,"Size:28,30,32,34,36",1595,1435,10,Westernwear-Women,blue
zink london,solid cotton round neck womens dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",3199,1919,40,Westernwear-Women,lavender
zink london,womens regular fit solid round neck t-shirt,"Size:Large,Small,X-Large",1199,399,67,Westernwear-Women,purple
and,floral linen round neck womens straight dress,"Size:8,10,12,14,16",3899,3119,20,Westernwear-Women,pink mix
stop,solid viscose regular neck womens top,"Size:Large,Medium,Small,X-Large,XX-Large",999,499,50,Westernwear-Women,blush
madame,stripes polyester v neck womens top,"Size:Large,Medium,Small,X-Large,XX-Large",1799,1259,30,Westernwear-Women,blush
and,solid polyester v neck womens regular dress,"Size:8,10,12,14,16,18",2299,1149,50,Westernwear-Women,peach
zink london,solid polyester v neck womens dress,"Size:Large,Medium,X-Large,XX-Large",2999,1799,40,Westernwear-Women,pink
faballey,polka dots sweetheart neck georgette womens mini dress,"Size:Large,Medium,Small,X-Large,X-Small",1950,1560,20,Westernwear-Women,blue
and,solid round neck polyester womens straight top,"Size:8,10,12,14,16,18",1699,1359,20,Westernwear-Women,yellow
rare,stripes polyester boat neck womens regular top,"Size:Large,Medium,Small,X-Large",1299,584,55,Westernwear-Women,maroon
and,solid collar neck linen womens straight dresses,"Size:8,10,12,14,16,18",3299,2639,20,Westernwear-Women,wine
van heusen,printed polyester round neck womens top,"Size:Large,Medium,Small,X-Large,X-Small",1499,999,33,Westernwear-Women,yellow
life,solid viscose blend wide neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,50,Westernwear-Women,powder blue
zink london,textured cotton off shoulder womens dress,"Size:Large,Medium,Small,XX-Large",3499,2099,40,Westernwear-Women,baby pink
life,solid viscose wide neck womens a-line dress,"Size:Large,Medium,Small,X-Large,X-Small",1499,749,50,Westernwear-Women,orange
altlife,printed polyester blend regular neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",599,299,50,Westernwear-Women,purple
fratini,printed viscose wide neck womens regular top,"Size:Large,Medium,Small,X-Large",1199,599,50,Westernwear-Women,light blue
life,printed collar neck polyester womens regular top,"Size:Large,Medium,Small,X-Large,X-Small",999,499,50,Westernwear-Women,orange
rare,solid crepe v neck womens blouson top,"Size:Large,Medium,Small",1299,584,55,Westernwear-Women,navy
zink london,solid polyester blend regular fit womens pants,Size:X-Large,1899,1139,40,Westernwear-Women,grey
latin quarters,printed polyester v-neck womens regular blouse,"Size:S,M,L,XL,XX-Large",,1599,0,Westernwear-Women,ivory
life,regular fit regular length denim womens jeans,"Size:26,28,30,32,34,36,Medium",1699,849,50,Westernwear-Women,ice
altlife,solid cotton full length womens joggers,"Size:28,30,32,34,36",999,499,50,Westernwear-Women,black
rare,solid polyester round neck womens a-line dress,"Size:Large,Medium,Small,X-Large",1499,674,55,Westernwear-Women,red
indya,shraddha kapoor for indya embellished hot wrap crop top,"Size:Large,Medium,Small,X-Large,X-Small",1300,1040,20,Westernwear-Women,pink
fratini,printed polyester v-neck womens a-line dress,"Size:Large,Medium,Small,X-Large,XX-Large",1899,949,50,Westernwear-Women,lilac
life,printed viscose wide neck womens regular top,"Size:Large,Medium,Small,X-Large,X-Small",1199,599,50,Westernwear-Women,off white
zink london,printed polyester v neck womens top,"Size:Large,Medium,Small,X-Large",1499,899,40,Westernwear-Women,multi
rare,printed rayon round neck womens flared dress,Size:Medium,2399,1079,55,Westernwear-Women,maroon
latin quarters,dyed round neck polyester womens regular knit top,"Size:S,M,L,XL,X-Small",1599,799,50,Westernwear-Women,pink
fratini,solid viscose blend round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,XX-Large",699,349,50,Westernwear-Women,lilac
life,skinny fit regular length cotton lycra womens jeans,"Size:26,28,30,32,34,36",1299,649,50,Westernwear-Women,indigo
zink london,checks rayon womens shift dress,"Size:Large,Medium,X-Large",2199,879,60,Westernwear-Women,green
and,floral polyester round neck womens straight top,"Size:8,10,12,14,16,18",2099,1679,20,Westernwear-Women,sage
altlife,patch work cotton regular neck womens top and shorts,"Size:Large,Medium,Small,X-Large,XX-Large",1299,649,50,Westernwear-Women,lilac
life,viscose blend collar neck womens regular top,"Size:Large,Medium,Small,X-Large,X-Small",899,449,50,Westernwear-Women,off white
juniper,printed short sleeves rayon womens full length jumpsuit,"Size:Large,Medium,Small,X-Large,XX-Large",2999,1799,40,Westernwear-Women,mustard
kraus,light wash cotton skinny fit womens jeans,"Size:28,30,32,34",1895,947,50,Westernwear-Women,dark blue
zink london,printed v neck polyester womens wrap dress,"Size:Large,Medium,Small,X-Large,XX-Large",2999,1499,50,Westernwear-Women,blue
van heusen,solid polyester v neck womens formal shirt,"Size:Large,Medium,Small,X-Large,X-Small",,1699,0,Westernwear-Women,pink
van heusen,solid cotton round neck womens top,"Size:Large,Medium,Small,X-Large,X-Small",,799,0,Westernwear-Women,black
life,skinny fit regular length cotton lycra womens jeans,"Size:26,28,30,32,34,36",1299,649,50,Westernwear-Women,black
fratini,solid cotton blend round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,XX-Large",,699,0,Westernwear-Women,sage
stop,regular fit regular length viscose blend womens treggings,"Size:28,30,32,34,36",999,499,50,Westernwear-Women,black mix
madame,pencil fit above knee cotton blend womens casual skirt,"Size:26,28,30,32,34,36",2199,1319,40,Westernwear-Women,ice blue
faballey,textured georgette square neck womens regular dress,"Size:Large,Medium,Small,X-Large,X-Small",2100,1680,20,Westernwear-Women,yellow
stop,solid polyester tailored fit womens trousers,"Size:28,30,32,34,36",,1499,0,Westernwear-Women,black
zink london,womens regular fit solid round neck t-shirt,Size:X-Large,1199,399,67,Westernwear-Women,green
life,printed cotton blend hood womens sweatshirt,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,50,Westernwear-Women,blue
madame,solid polyester blend v neck womens dress,"Size:Large,Medium,Small,X-Large,XX-Large",2699,1889,30,Westernwear-Women,indigo
only,all over print cotton round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",1999,1399,30,Westernwear-Women,blue
infuse,graphic cotton round neck womens regular fit t-shirt,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",499,199,60,Westernwear-Women,peach
stop,printed polyester stretch regular fit womens top,"Size:Large,Medium,Small,X-Large,XX-Large",,799,0,Westernwear-Women,wine
kraus,skinny ankle length cotton blend womens jeans,"Size:28,30,32,34,36,38",1895,1705,10,Westernwear-Women,black
altlife,printed polyester blend regular neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",799,399,50,Westernwear-Women,old rose
and,floral polyester v neck womens flared top,"Size:8,10,14,16,18",1999,1599,20,Westernwear-Women,black
rare,floral polyester round neck womens a-line dress,"Size:Large,Medium,Small,X-Large",1899,854,55,Westernwear-Women,black
life,skinny fit regular length cotton lycra womens jeans,"Size:26,28,30,32,34,36",999,499,50,Westernwear-Women,black
madame,printed polyester mandarin womens top,"Size:Large,Medium,Small,X-Large,XX-Large",1699,1019,40,Westernwear-Women,blue
rare,regular fit calf length crepe womens casual skirt,"Size:Large,Medium,Small,X-Large",1699,764,55,Westernwear-Women,navy
lovegen,skinny fit ankle length cottonwomens jeans,"Size:30,32,34",1999,599,70,Westernwear-Women,light blue
only,solid cotton peter pan collar womens casual shirt,"Size:34,36,38,40,42",2499,1499,40,Westernwear-Women,blue
zink london,regular fit full length viscose womens casual skirt,"Size:Large,Medium,Small,X-Large,X-Small",1899,1139,40,Westernwear-Women,off white
zink london,floral polyester square neck womens dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2699,1619,40,Westernwear-Women,green
faballey,textured crepe round neck womens midi dress,"Size:Large,Medium,Small,X-Large,X-Small",2800,2240,20,Westernwear-Women,blue
infuse,floral v neck rayon womens dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1299,649,50,Westernwear-Women,mauve
only,solid cotton regular womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",1799,899,50,Westernwear-Women,purple
life,solid polyester blend round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",999,499,50,Westernwear-Women,olive
rare,solid regular fit polyester womens casual wear trousers,"Size:Medium,Small,X-Large",1899,759,60,Westernwear-Women,mustard
life,regular fit regular length cotton lycra womens jeans,"Size:26,28,30,32",999,499,50,Westernwear-Women,indigo
zink london,checks tie up neck cotton womens casual shirt,"Size:Large,Medium,Small,X-Small,XX-Large",1699,1019,40,Westernwear-Women,white
van heusen,solid polyester regular fit womens jacket,"Size:Large,Medium,Small,X-Small",4499,2499,44,Westernwear-Women,maroon
zink london,floral polyester v neck womens dress,"Size:Large,Medium,Small,X-Large,XX-Large",3299,1979,40,Westernwear-Women,pink
zink london,solid viscose blend round neck womens straight top,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1599,959,40,Westernwear-Women,yellow
rare,solid polyester round neck womens regular top,"Size:Large,Medium,Small,X-Large",1299,519,60,Westernwear-Women,peach
zink london,solid regular fit polyester womens casual trousers,"Size:Large,X-Large",1999,599,70,Westernwear-Women,brown
latin quarters,dyed round neck cotton womens regular dress,"Size:S,M,XL",2499,1249,50,Westernwear-Women,peach
rare,solid polyester round neck womens a-line dress,"Size:Large,Medium,Small",1999,899,55,Westernwear-Women,black
