BrandName,Details,Sizes,MRP,SellPrice,Discount,Category,Colour
faballey,polka dots georgette sweetheart neck womens wrap top,"Size:Large,Small,X-Large,X-Small",1500.0,750.0,50.0,wrap top,pink
dolce crudo,womens the mean girl patch denim joggers,"Size:26,28,30,32,34",2349.0,1174.0,50.0,the mean girl patch denim joggers,blue
madame,solid denim fabric womens regular dress,"Size:28,30,32,34",2899.0,2029.0,30.0,regular dress,black
is.u,womens black short sleeve midi dress,"Size:Large,Medium,Small,X-Large,X-Small",2490.0,1245.0,50.0,black short sleeve midi dress,black
magre,solid polyester blend regular fit womens casual pants,"Size:Medium,Small,X-Small",2390.0,1434.0,40.0,casual pants,blue
crimsoune club,printed y neck lyocell womens jumpsuits,"Size:Large,Medium,Small,X-Large",1999.0,1199.0,40.0,jumpsuits,green
pepe,colour block viscose collar neck womens t-shirt,"Size:Large,Medium,Small,X-Large",2499.0,1499.0,40.0,t-shirt,pink
zink london,printed rayon regular fit womens trousers,"Size:Large,Medium,Small,X-Large",1799.0,719.0,60.0,trousers,black
infuse,floral rayon v neck womens strappy dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1499.0,749.0,50.0,strappy dress,light blue
gipsy,solid linen square neck womens top,"Size:Large,Medium,X-Large,XX-Large",1495.0,1196.0,20.0,top,cream
zink london,striped sleeveless polyester womens full length jumpsuit,"Size:Large,Medium,X-Large,XX-Large",2899.0,1159.0,60.0,full length jumpsuit,pink
pepe,skinny fit cotton blend womens jeans,"Size:26,28,30,32,34",3499.0,2099.0,40.0,jeans,denim
life,skinny fit ankle length cotton lycra womens tights,"Size:28,30,32,34,36",999.0,499.0,50.0,tights,black
pepe,printed cotton crew neck womens t-shirt,"Size:Large,Medium,Small,X-Large",1499.0,899.0,40.0,t-shirt,white
gipsy,self design polyester choker neck womens blouson top,"Size:Large,XX-Large",1895.0,1326.0,30.0,blouson top,cream
life,skinny fit ankle length cotton lycra womens tights,"Size:28,30,32,34,36",999.0,499.0,50.0,tights,black
and,floral polyester v neck womens regular dress,"Size:8,10,12,14,16,18",2699.0,2159.0,20.0,regular dress,blue
samshek,solid georgette collar neck womens party wear shirt,"Size:4X-Large,5X-Large,Large,Medium,Small,X-Large,X-Small,XX-Large,XX-Small,XXX-Large",1399.0,1259.0,10.0,party wear shirt,black
global desi,solid round neck womens tunic,"Size:XL,Medium,Small,X-Small",2399.0,1199.0,50.0,tunic,light blue
faballey,checks georgette v neck womens regular top,"Size:Large,Medium,Small,X-Large",1500.0,750.0,50.0,regular top,black
faballey,printed cotton womens regular top,"Size:Large,Medium,Small,X-Large",1500.0,750.0,50.0,regular top,pink
madame,solid choker neck polyester womens casual shirt,"Size:Large,Medium,X-Large",1899.0,949.0,50.0,casual shirt,wine
puma,polyester mid rise tight fit womens athleisure tights,"Size:Large,Medium,Small,X-Large,X-Small",3999.0,2799.0,30.0,athleisure tights,purple
vero moda,solid polyester straight fit womens pants,"Size:Large,Medium,Small,X-Large,X-Small",3799.0,2659.0,30.0,pants,purple
zink london,printed v neck polyester womens midi dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2699.0,1619.0,40.0,midi dress,white
faballey,solid polyester blend round neck womens shift dress,"Size:Large,Medium,Small,X-Large,X-Small",2200.0,1100.0,50.0,shift dress,black
vero moda,solid cotton collar neck womens shirt,"Size:Large,Medium,Small,X-Large,X-Small",2799.0,2239.0,20.0,shirt,blue
latin quarters,printed rayon v neck womens blouse,"Size:S,M,L,XL,XX-Large",1450.0,725.0,50.0,blouse,peach
zink london,printed round neck polyester womens shift dress,"Size:Large,Medium,Small,X-Large,X-Small",2499.0,999.0,60.0,shift dress,blue
zink london,womens boat neck solid top,"Size:Large,Medium,X-Large,XX-Large",1299.0,499.0,62.0,boat neck solid top,yellow
madame,womens solid collared top,"Size:Large,Medium,Small,X-Large",1599.0,799.0,50.0,solid collared top,coral
rare,solid v-neck polyester womens jumpsuit dress,"Size:Large,Medium,Small,X-Large",2099.0,944.0,55.0,jumpsuit dress,maroon
rare,printed polyester v-neck womens wrap top,"Size:Large,Medium,Small,X-Large",1599.0,639.0,60.0,wrap top,blue
and,womens mandarin collar floral top,Size:8,1999.0,999.0,50.0,mandarin collar floral top,blue
and,womens shirt type fit v neck stripe top,Size:18,1499.0,749.0,50.0,shirt type fit v neck stripe top,pink
faballey,solid sleeveless viscose womens regular length jumpsuit,Size:Large,2100.0,1050.0,50.0,regular length jumpsuit,natural
and,floral v-neck womens shift dress,"Size:10,12,14,16",2499.0,1249.0,50.0,shift dress,blue mix light
zink london,solid notched collar acrylic womens casual shrug,Size:X-Large,2299.0,919.0,60.0,casual shrug,green
is.u,womens royal blue pleated midi skirt,"Size:Small,X-Small,XX-Large",2490.0,1245.0,50.0,royal blue pleated midi skirt,royal blue
faballey,embellished one shoulder polyester blend womens regular dress,"Size:Medium,Small",2200.0,1100.0,50.0,regular dress,blue
zink london,womens off shoulder neck floral print top,Size:Large,1499.0,499.0,67.0,off shoulder neck floral print top,yellow
faballey,solid halter neck georgette womens comfort fit gown,"Size:Medium,Small",2200.0,1100.0,50.0,comfort fit gown,green
faballey,solid square neck crepe womens a-line dress,"Size:Large,X-Small",2100.0,1050.0,50.0,a-line dress,pink
sera,womens regular fit printed v neck a-line jumpsuit,"Size:Small,X-Large",1694.0,847.0,50.0,regular fit printed v neck a-line jumpsuit,black
faballey,floral georgette v neck womens wrap dress,Size:Small,2600.0,1300.0,50.0,wrap dress,blue
reebok,solid cotton polo collar womens t-shirt,Size:X-Small,1099.0,549.0,50.0,t-shirt,black
faballey,solid sleeveless georgette womens regular jumpsuits,"Size:Medium,X-Large",2200.0,1100.0,50.0,regular jumpsuits,green
and,solid round neck polyester womens fit & flare dress,"Size:8,10,12,14",2199.0,1099.0,50.0,fit & flare dress,sage
zink london,regular fit mid thigh polyester womens party shorts,"Size:Large,Medium",1499.0,599.0,60.0,party shorts,black
kraus,solid acrylic turtle neck womens sweater,Size:Small,1699.0,849.0,50.0,sweater,multi
faballey,floral georgette halter neck womens midi dress,Size:Small,2200.0,1100.0,50.0,midi dress,blue
is.u,printed polyester blend square neck womens bodycon blouse,"Size:Large,X-Large",990.0,495.0,50.0,bodycon blouse,red
lovegen,womens round neck printed t-shirt,Size:X-Large,899.0,359.0,60.0,round neck printed t-shirt,black
vero moda,solid polyester round neck womens top,"Size:Large,Medium,Small,X-Large,X-Small",2999.0,2099.0,30.0,top,blue
vero moda,solid round neck cotton womens top,"Size:Large,Medium,Small,X-Large,X-Small",2299.0,1149.0,50.0,top,blue
zink london,regular fit regular viscose womens casual skirt,"Size:Large,Medium,Small,X-Large",1999.0,1199.0,40.0,casual skirt,pink
enamor,cotton blend womens active wear track pants,"Size:XL,Large,Medium,Small,XX-Large",1049.0,734.0,30.0,active wear track pants,shrimp
stop,womens textured cardigan for winter wear,"Size:Large,Medium,Small,XX-Large",1699.0,849.0,50.0,textured cardigan for winter wear,black
gipsy,floral round neck polyester womens front open dress,Size:XX-Large,3195.0,1597.0,50.0,front open dress,sage
lovegen,skinny fit ankle length cotton stretch womens jeans,Size:X-Large,1599.0,639.0,60.0,jeans,wine
faballey,printed round neck crepe womens regular dress,"Size:Large,Medium,Small,X-Small",1850.0,925.0,50.0,regular dress,red
allen solly,solid cotton round neck womens t-shirt,"Size:Large,Medium,Small,X-Small,XX-Large",1099.0,659.0,40.0,t-shirt,yellow
and,solid viscose v neck womens straight top,"Size:6,8,10,12,14,16",1399.0,1119.0,20.0,straight top,lilac
spykar,checks viscose blend spread collar womens casual wear shirt,"Size:Large,Medium,Small,X-Large",1999.0,1399.0,30.0,casual wear shirt,lilac
enamor,cotton blend fleece womens active wear track pants,"Size:XL,Large,Medium,Small,XX-Large",1599.0,1119.0,30.0,active wear track pants,navy
samshek,solid cotton collar neck womens party wear shirt,"Size:4X-Large,5X-Large,Large,Medium,Small,X-Large,X-Small,XX-Large,XX-Small,XXX-Large",1890.0,1701.0,10.0,party wear shirt,white
latin quarters,printed viscose blend womens regular dress,"Size:S,M,L",2699.0,1889.0,30.0,regular dress,white
latin quarters,solid viscose blend round neck womens regular t-shirt,"Size:M,L,XL",1599.0,799.0,50.0,regular t-shirt,ivory
faballey,polka dots georgette v neck womens tops,Size:Small,1500.0,750.0,50.0,tops,white
only,round neck nylon womens pullover,Size:Medium,2999.0,1499.0,50.0,pullover,green
only,printed cotton round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",1299.0,909.0,30.0,t-shirt,white
allen solly,solid cotton round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1099.0,659.0,40.0,t-shirt,off white
crimsoune club,printed lyocell y neck womens top,"Size:Large,Medium,X-Large,XX-Large",1299.0,1039.0,20.0,top,green
lovegen,embellished collared neck cotton womens casual jacket,"Size:Large,Medium,Small",2399.0,1199.0,50.0,casual jacket,light blue
fratini,solid regular fit tencel womens casual pants,"Size:26,28,30,32,34,36",1199.0,599.0,50.0,casual pants,dusty pink
zink london,solid cotton round neck womens tops,Size:Small,1299.0,399.0,69.0,tops,white
puma,printed polyester slim fit womens casual wear tights,"Size:Large,Medium,Small,X-Large,X-Small",2999.0,2099.0,30.0,casual wear tights,wine
zink london,solid polyester collar neck womens top,"Size:Large,Medium,Small,X-Large,X-Small",1399.0,839.0,40.0,top,white
vero moda,clean look cotton straight fit womens jeans,"Size:26,27,28,29,30,31,32,33,34",4299.0,3009.0,30.0,jeans,purple
magre,floral polyester blend sweetheart neck womens dress,"Size:Large,Medium,Small",2690.0,1345.0,50.0,dress,white
zink london,regular fit regular polyester blend womens casual skirt,"Size:Large,Medium,Small,X-Large",1799.0,1079.0,40.0,casual skirt,green
sera,floral off shoulder polyester womens regular dress,"Size:Large,Medium,Small,X-Large",1998.0,999.0,50.0,regular dress,blue
latin quarters,solid v neck polyester womens dress,"Size:S,M,L,XL",2999.0,1499.0,50.0,dress,black
only,solid cotton round neck womens t-shirt,"Size:Large,Medium,Small,X-Small",1999.0,999.0,50.0,t-shirt,orange
stop,textured round neck acrylic womens sweater,"Size:Large,Medium,Small,X-Large",1999.0,999.0,50.0,sweater,mustard
magre,floral polyester blend sweetheart neck womens dress,"Size:Medium,Small,X-Small",3690.0,1660.0,55.0,dress,green
vero moda,printed cotton round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",1299.0,1039.0,20.0,t-shirt,green
is.u,womens red button down midi dress,"Size:Large,Medium,X-Large",2490.0,1245.0,50.0,red button down midi dress,red
faballey,floral cotton square neck womens top,"Size:Large,Medium,Small,X-Large",1600.0,1280.0,20.0,top,white
faballey,solid cotton square neck womens regular top,"Size:Large,Medium,Small,X-Large,X-Small",1500.0,1200.0,20.0,regular top,purple
magre,solid satin cowl neck womens top,"Size:Large,Medium,Small,X-Small",1690.0,1098.0,35.0,top,wine
magre,floral polyester blend v neck womens dress,"Size:Large,Medium,Small,X-Small",3590.0,1795.0,50.0,dress,multi
and,solid cotton round neck womens regular dress,"Size:8,16",2699.0,2429.0,10.0,regular dress,cream
magre,solid satin cowl neck womens top,"Size:Large,Medium,Small,X-Small",1690.0,1098.0,35.0,top,rust
is.u,solid cotton blend shirt collar womens shirt,"Size:Large,Medium,Small",2199.0,1099.0,50.0,shirt,white
juniper,solid slim fit cotton womens casual trousers,"Size:4X-Large,5X-Large,X-Large",1899.0,759.0,60.0,casual trousers,off white
crimsoune club,stripes round neck polyester womens dresses,"Size:Large,Medium,Small,X-Large,XX-Large",1999.0,999.0,50.0,dresses,blue
faballey,floral v neck georgette womens regular dresses,Size:XX-Large,2600.0,1300.0,50.0,regular dresses,blue
vero moda,stripes cotton round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",1299.0,1039.0,20.0,t-shirt,blue
faballey,solid cotton square neck womens straight fit top,"Size:Large,Medium,Small,X-Small",1500.0,750.0,50.0,straight fit top,yellow
magre,solid denim square neck womens corset,Size:Small,1690.0,676.0,60.0,corset,light blue
sera,womens regular fit solid round neck peplum top,"Size:Large,X-Large",1099.0,494.0,55.0,regular fit solid round neck peplum top,mustard
adidas,solid regular fit polyester womens skirt,"Size:Large,Medium,Small,X-Small",2499.0,1249.0,50.0,skirt,black
only,solid cotton regular fit womens pants,"Size:Large,Medium,Small,X-Large,X-Small",3999.0,2799.0,30.0,pants,natural
and,self design regular fit womens casual wear trousers,"Size:28,30,32,34",2799.0,2239.0,20.0,casual wear trousers,mid blue
latin quarters,printed v neck cotton womens regular fit dress,Size:M,2499.0,1249.0,50.0,regular fit dress,white
life,stripes cotton round neck womens regular fit t-shirt,"Size:Large,Medium,Small,X-Small",499.0,249.0,50.0,regular fit t-shirt,ribbon red
vero moda,solid cotton v neck womens  t-shirts,"Size:Large,Medium,Small,X-Large,X-Small",1299.0,779.0,40.0,t-shirts,green
life,solid round neck cotton lycra womens regular fit top,"Size:X-Large,X-Small",599.0,299.0,50.0,regular fit top,olive
allen solly,solid viscose regular fit womens trousers,"Size:26,28,30,32,34,36",1799.0,1439.0,20.0,trousers,charcoal
and,solid linen mandarin womens regular fit top,Size:8,1899.0,949.0,50.0,regular fit top,natural
vero moda,printed cotton round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",1299.0,1039.0,20.0,t-shirt,black
dolce crudo,womens hear the world denim jacket,"Size:Large,Small,X-Small",2999.0,1199.0,60.0,hear the world denim jacket,light blue
gipsy,womens round neck lace top,"Size:Large,Medium,Small",1595.0,797.0,50.0,round neck lace top,rust
and,striped polyester collar neck womens regular fit top,"Size:10,12",1799.0,899.0,50.0,regular fit top,white
global desi,solid cotton tie-up neck womens straight tunic,"Size:Small,X-Small",2699.0,1349.0,50.0,straight tunic,mustard
samshek,solid crepe collar neck womens party wear shirt,"Size:4X-Large,5X-Large,Large,Medium,Small,X-Large,X-Small,XX-Large,XX-Small,XXX-Large",2490.0,1992.0,20.0,party wear shirt,black
crimsoune club,stripes y neck lyocell womens dresses,"Size:Large,Medium,Small,X-Large,XXX-Large",1799.0,1079.0,40.0,dresses,yellow
and,solid linen shirt collar womens a-line top,"Size:8,10,12,14",2399.0,1199.0,50.0,a-line top,mid blue
zink london,solid cotton square neck womens regular top,Size:Large,1399.0,559.0,60.0,regular top,peach
latin quarters,solid cotton collar neck womens casual jacket,"Size:S,M,L,XL",3299.0,2309.0,30.0,casual jacket,sky blue
zink london,self design short sleeves polyester blend womens full length jumpsuit,"Size:Large,X-Large,X-Small,XX-Large",3199.0,1279.0,60.0,full length jumpsuit,peach
dolce crudo,solid fleece and rib round neck womens sweatshirt,"Size:Large,Medium,Small",2399.0,959.0,60.0,sweatshirt,black
zink london,printed round neck cotton blend womens sweatshirt,"Size:Large,Medium",1999.0,799.0,60.0,sweatshirt,pink
rare,full sleeves regular fit womens casual top,"Size:Large,Medium,Small,X-Large",1599.0,719.0,55.0,casual top,lilac
global desi,womens solid top,"Size:XL,Large,Small,X-Small",2099.0,839.0,60.0,solid top,teal
zink london,printed rayon regular fit womens shorts,Size:Large,1399.0,559.0,60.0,shorts,black
crimsoune club,womens slim fit solid top,"Size:Large,X-Large",899.0,449.0,50.0,slim fit solid top,orange
only,loose fit cotton high rise womens jeans,Size:Small,4999.0,3499.0,30.0,jeans,blue
only,solid polyester - recycled round neck womens pullover,Size:X-Large,2999.0,1499.0,50.0,pullover,pink
insense,womens  round neck  printed t-shirt,Size:Small,399.0,199.0,50.0,round neck  printed t-shirt,navy
crimsoune club,womens slim fit solid t-shirt,"Size:Large,Small",999.0,499.0,50.0,slim fit solid t-shirt,pink
and,checks viscose square neck womens cropped top,Size:14,1699.0,1189.0,30.0,cropped top,sage
sera,printed polyester womens shrug,Size:X-Large,1494.0,747.0,50.0,shrug,black
109f,womens round neck solid knee length dress,Size:X-Small,1999.0,799.0,60.0,round neck solid knee length dress,black
van heusen,printed viscose asymmetric womens top,"Size:Small,X-Small",2299.0,1499.0,35.0,top,navy
allen solly,solid polyester round neck womens top,"Size:Large,Medium",1499.0,899.0,40.0,top,dark blue
zink london,solid rayon blend womens straight fit top,"Size:Large,X-Small",1599.0,639.0,60.0,straight fit top,purple
crimsoune club,solid cotton blend collared womens shirt,"Size:Large,Medium",1599.0,959.0,40.0,shirt,blue
magre,animal print polyester blend square neck womens dress,"Size:Small,X-Small",3590.0,1974.0,45.0,dress,black
faballey,solid collar neck synthetic leather womens casual wear jacket,"Size:Medium,X-Small",3200.0,1600.0,50.0,casual wear jacket,brown
life,printed cotton round neck womens regular t-shirt,"Size:Medium,X-Small",399.0,199.0,50.0,regular t-shirt,mustard
faballey,solid crepe round neck womens regular top,"Size:Small,X-Small",1450.0,725.0,50.0,regular top,black
allen solly,printed cotton round neck womens top,Size:Large,1499.0,899.0,40.0,top,black
and,solid mandarin collar linen womens casual dress,Size:14,2699.0,1349.0,50.0,casual dress,white
latin quarters,solid polyester round neck womens knit top,"Size:S,M,L,XL",1799.0,899.0,50.0,knit top,white
puma,regular fit above knee polyester womens active wear shorts,"Size:Large,Medium,Small,X-Large",2499.0,1749.0,30.0,active wear shorts,red
altlife,colour block cotton regular neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",599.0,299.0,50.0,t-shirt,royal blue
vero moda,solid sleeveless polyester womens full length jumpsuits,"Size:Large,Medium,Small,X-Large,X-Small",4999.0,2999.0,40.0,full length jumpsuits,green
magre,solid satin v neck womens top,"Size:Large,Medium,Small,X-Small",1790.0,1163.0,35.0,top,lavender
sera,floral v neck polyester womens regular dress,"Size:Large,Medium,Small,X-Large",1698.0,764.0,55.0,regular dress,navy
zink london,solid round neck viscose blend womens midi dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2499.0,1499.0,40.0,midi dress,pink
altlife,printed cotton regular neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",499.0,249.0,50.0,t-shirt,grey melange
faballey,floral satin sweetheart neck womens midi dress,"Size:Large,Medium,Small,X-Large,X-Small",2500.0,2000.0,20.0,midi dress,white
zink london,solid polyester regular fit womens casual pants,"Size:Large,Medium,Small,X-Large",1899.0,1519.0,20.0,casual pants,maroon
spykar,regular fit regular cotton lycra womens jeans,"Size:26,28,30,32,34,36",3499.0,2449.0,30.0,jeans,white
magre,floral polyester blend sweetheart neck womens top,"Size:Large,Medium,Small,X-Small",1890.0,850.0,55.0,top,multi
faballey,floral round neck georgette womens regular dresses,"Size:Medium,Small,X-Small",2100.0,1050.0,50.0,regular dresses,black
only,solid polyester square neck womens top,"Size:34,36,38,40,42",2699.0,1619.0,40.0,top,gold
enamor,solid cotton lycra slim fit womens track pants,"Size:XL,Large,Medium,Small,XX-Large",999.0,699.0,30.0,track pants,ultramarine
is.u,womens grey slip-on pleated trousers,"Size:Large,Medium,Small,X-Large",2490.0,1245.0,50.0,grey slip-on pleated trousers,grey
109f,womens scoop neck lace top,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1799.0,719.0,60.0,scoop neck lace top,dark brown
magre,polka dots georgette v neck womens top,"Size:Medium,Small,X-Small",1690.0,1098.0,35.0,top,white
stop,textured round neck acrylic womens sweater,"Size:Large,Medium,Small,X-Large",1999.0,999.0,50.0,sweater,natural
sera,solid cotton blend mandarin neck womens regular fit top,"Size:Large,Medium,Small,X-Large",1094.0,547.0,50.0,regular fit top,black
cover story,solid cotton poly spandex round neck womens dress,"Size:Large,Medium,Small,X-Large,X-Small",2490.0,1743.0,30.0,dress,black
crimsoune club,printed y neck lyocell womens dresses,"Size:Large,Medium,X-Large",1899.0,1709.0,10.0,dresses,white
adidas,stripes polyester slim fit womens casual pants,"Size:Large,Medium,Small,X-Large,X-Small",2699.0,1889.0,30.0,casual pants,black
only,skinny fit regular cotton womens jeans,"Size:25,26,27,28,29,30,31,32,33,34",3499.0,2799.0,20.0,jeans,blue
vero moda,printed flared polyester womens casual wear pants,"Size:Large,Medium,Small,X-Large,X-Small",3999.0,2399.0,40.0,casual wear pants,green
magre,solid collar neck satin womens festive shirt,"Size:Large,Medium,Small",1990.0,895.0,55.0,festive shirt,white
life,printed cotton round neck womens regular t-shirt,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",499.0,249.0,50.0,regular t-shirt,black
fratini,solid regular neck viscose blend womens pullover,"Size:Large,Medium,Small,X-Large,X-Small",1499.0,749.0,50.0,pullover,nude
dolce crudo,solid full sleeves fleece and rib womens regular jacket,"Size:Large,Medium,Small,X-Large,X-Small",2995.0,1198.0,60.0,regular jacket,navy
faballey,solid pu collared womens cropped jacket,"Size:Large,Medium,X-Large",3200.0,1600.0,50.0,cropped jacket,grey
spykar,printed cotton round neck womens regular t-shirt,"Size:Large,Medium,Small,X-Large,XX-Large",1199.0,839.0,30.0,regular t-shirt,off white
stop,solid polyester round neck womens regular fit dress,"Size:Large,Medium,Small,X-Large",1699.0,849.0,50.0,regular fit dress,navy
gipsy,striped cotton blend v-neck womens top,"Size:Large,XX-Large",1695.0,847.0,50.0,top,mustard
magre,solid polyester blend regular fit womens casual pants,"Size:Large,Medium,Small,X-Small",2190.0,1204.0,45.0,casual pants,black
zink london,printed round neck cotton womens dresses,"Size:Large,Medium,Small,X-Small",2299.0,919.0,60.0,dresses,peach
vero moda,stripes cotton round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",1599.0,1279.0,20.0,t-shirt,black
faballey,printed sleeveless crepe womens regular jumpsuit,"Size:Large,Medium,Small,X-Large,X-Small",2200.0,1100.0,50.0,regular jumpsuit,purple
madame,solid polyester round neck womens regular fit top,"Size:Large,XX-Large",1399.0,699.0,50.0,regular fit top,black
pepe,tie dye & aop poly linen slub jersey crew neck womens t-shirt,"Size:Large,Medium,Small,X-Large",899.0,539.0,40.0,t-shirt,rose
zink london,printed polyester scoop neck womens tiered top,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1399.0,839.0,40.0,tiered top,pink
faballey,floral georgette square neck womens dress,"Size:Large,Medium,Small,X-Large,X-Small",2200.0,1760.0,20.0,dress,multi
sera,womens grey melange high-rise harem pants,"Size:Medium,Small,X-Large",1099.0,549.0,50.0,grey melange high-rise harem pants,grey melange
gipsy,solid polyester round neck womens top,"Size:Small,X-Large,XX-Large",1495.0,1046.0,30.0,top,pink
zink london,printed round neck cotton blend womens sweatshirt,"Size:Large,Medium,Small,X-Large",2299.0,919.0,60.0,sweatshirt,green
zink london,solid polyester blend round neck womens top,"Size:Large,Medium,Small,X-Large",1599.0,1279.0,20.0,top,yellow
zink london,solid polyester regular fit womens casual pants,"Size:Large,Medium,Small,X-Large",1799.0,1439.0,20.0,casual pants,black
gipsy,womens v neck printed high low dress,"Size:Large,Medium,Small,X-Large",2795.0,1397.0,50.0,v neck printed high low dress,green
marie claire,solid collared neck cotton womens a-line dress,"Size:Medium,Small,X-Small",2399.0,1199.0,50.0,a-line dress,black
juniper,printed full sleeves rayon womens full length jumpsuit,"Size:Large,Medium,Small,X-Large",2799.0,979.0,65.0,full length jumpsuit,peacock
global desi,womens regular fit solid pallazos,"Size:Large,Medium,Small,X-Small",2799.0,1399.0,50.0,regular fit solid pallazos,natural
kraus,solid collar neck tencel womens casual shirt,"Size:Large,Small",1299.0,909.0,30.0,casual shirt,dusty pink
and,self design choker neck cotton womens calf length dress,Size:8,3099.0,1549.0,50.0,calf length dress,black mix
and,floral round neck linen womens straight dress,"Size:14,16",3099.0,1549.0,50.0,straight dress,white
reebok,regular fit regular length polyester blend womens leggings,"Size:Medium,Small",1599.0,799.0,50.0,leggings,grey
sera,polka dots sweetheart neck polyester womens wrap top,"Size:Large,X-Large",1498.0,599.0,60.0,wrap top,brown
allen solly,solid cotton regular neck womens dress,"Size:Large,X-Small",2499.0,1499.0,40.0,dress,mid blue
only,placement print cotton womens t-shirt,"Size:Small,X-Small",1999.0,1199.0,40.0,t-shirt,white
and,womens self pattern straight bottoms,"Size:26,30,32",2299.0,1379.0,40.0,self pattern straight bottoms,black
zink london,womens regular fit tie up neck slub top,Size:X-Small,1499.0,499.0,67.0,regular fit tie up neck slub top,yellow
indya,printed sleeveless georgette womens regular jumpsuit,Size:X-Small,3200.0,2560.0,20.0,regular jumpsuit,pink
and,solid viscose round neck womens straight dress,"Size:8,10,12,14",2699.0,1349.0,50.0,straight dress,black
kraus,slim fit cotton polyester womens shorts,Size:34,1295.0,647.0,50.0,shorts,black
faballey,solid sleeveless viscose womens regular length jumpsuit,Size:Small,2200.0,1100.0,50.0,regular length jumpsuit,yellow
and,womens shirt type fit v neck stripe top,Size:8,1999.0,999.0,50.0,shirt type fit v neck stripe top,olive
and,solid skinny fit cotton womens trousers,"Size:26,28,30",1799.0,899.0,50.0,trousers,black
kraus,skinny fit ankle length cotton blend womens jeans,"Size:28,30,38",1795.0,897.0,50.0,jeans,white
latin quarters,solid round neck blended womens a-line dress,Size:S,2499.0,1249.0,50.0,a-line dress,maroon
zink london,womens stripes v neck shift dress,Size:Large,2299.0,919.0,60.0,stripes v neck shift dress,multi
zink london,striped cotton round neck womens regular fit t-shirt,"Size:Small,X-Small",1299.0,399.0,69.0,regular fit t-shirt,multi
rare,half sleeves regular fit womens casual dress,Size:Small,2199.0,879.0,60.0,casual dress,peach
rare,striped polyester round neck womens regular fit top,"Size:Large,Medium",1399.0,559.0,60.0,regular fit top,pink
crimsoune club,womens multi striped parallel trousers,"Size:Large,X-Large",1999.0,799.0,60.0,multi striped parallel trousers,white
vero moda,solid cotton v neck womens  tops,"Size:Large,Medium,Small,X-Large,X-Small",1899.0,1329.0,30.0,tops,yellow
zink london,stripes cotton round neck womens top,"Size:Large,Medium,Small,X-Large",1499.0,899.0,40.0,top,multi
zink london,structured polyester womens casual shrug,Size:Small,1799.0,719.0,60.0,casual shrug,grey
global desi,solid half sleeves cotton womens ankle length jumpsuit,"Size:XL,Large,Medium,Small,X-Small",3599.0,2519.0,30.0,ankle length jumpsuit,mustard
samshek,solid round neck polyester womens bodycon dress,"Size:4X-Large,5X-Large,Large,Medium,Small,X-Large,X-Small,XX-Large,XX-Small,XXX-Large",2890.0,2312.0,20.0,bodycon dress,purple
zink london,solid polyester v neck womens casual wear shrugs,Size:Large,2299.0,919.0,60.0,casual wear shrugs,maroon
magre,solid regular fit denim womens casual pants,"Size:Large,Small,X-Small",3490.0,1919.0,45.0,casual pants,light blue
vero moda,printed cotton round neck womens  t-shirts,"Size:Large,Medium,Small,X-Large,X-Small",1799.0,1259.0,30.0,t-shirts,pink
crimsoune club,solid cotton blend womens jumpsuits,"Size:Large,Medium,Small,X-Large",2499.0,1749.0,30.0,jumpsuits,blue
spykar,printed cotton blend collar neck womens regular t-shirt,"Size:Large,Medium,Small,X-Large,XX-Large",1399.0,979.0,30.0,regular t-shirt,lime green
adidas,printed crew neck polyester womens t-shirt,"Size:Large,Medium,Small",1799.0,1259.0,30.0,t-shirt,green
faballey,printed crepe halter neck womens comfort fit top,"Size:Medium,X-Large,X-Small",1400.0,700.0,50.0,comfort fit top,black
reebok,solid polyester round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",2999.0,1499.0,50.0,t-shirt,natural
vero moda,printed half sleeves viscose womens full length jumpsuit,"Size:Large,Medium,Small,X-Large,X-Small",4499.0,3149.0,30.0,full length jumpsuit,lavender
vero moda,solid viscose round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",2299.0,1609.0,30.0,t-shirt,pink
zink london,womens regular fit printed round neck top,"Size:Small,X-Small",1499.0,499.0,67.0,regular fit printed round neck top,white
vero moda,solid round neck viscose womens knits knit top,"Size:Large,Medium,Small,X-Large,X-Small",2299.0,1839.0,20.0,knits knit top,green
global desi,solid viscose round neck womens flared top,"Size:XL,Large,Medium,Small,X-Small,XX-Large",2499.0,1999.0,20.0,flared top,lilac
